182.401480992571, 13.077567203290528
189.63913168573214, 23.795130700500522
196.82021151218208, 44.19972274326756
201.40776775508562, 99.05362602706919
203.71747933623206, 170.19979616560522
204.83788347875034, 243.50518239332268
205.51479117962975, 301.5449108705261
206.8569999770243, 382.65316424052435
205.52562651855, 334.19225813895355
207.63636773916676, 466.3362827968713
208.2215190382373, 530.9832125069706
209.14925731057974, 601.719131588562
209.59358145171942, 702.0417091321651
208.2570348713648, 637.9939618868138
210.27898650916276, 785.6843423868404
210.77689613097462, 870.5415346916789
211.66085501186117, 986.289012172374
211.31275093769565, 928.1926042728301
213.40999098203875, 1104.578966598081
212.0087709725038, 1043.8186258485084
214.69333905811126, 1206.4885679672325
215.00128089513316, 1143.574409168701
215.3478202068126, 1287.024874439062
216.58947995834328, 1356.1658425031692
216.34411046715334, 1424.7043439801546
217.45011765471736, 1476.6478856989024
220.39423513240405, 1083.4070223759281
220.21879756687363, 1012.078149337538
219.6385479687432, 962.2002576774412
221.0128623698283, 1224.9660596504045
220.59627870286872, 1158.688921792973
220.09981576362603, 901.2698786608462
221.49240136245885, 1282.7790704382442
220.17214541318918, 871.5131819318112
222.56146932457193, 1630.7340441897577
222.04876591785037, 1572.0708420668034
222.35983043935278, 1518.5654673768822
222.09617052562652, 1384.6508855258353
221.64018334606567, 1331.750091340884
222.9447237541633, 1865.5083085865917
222.78127997610528, 1797.6549429840588
222.76472598608822, 1747.777051323962
222.74817199607116, 1697.8991596638652
222.34034187837813, 1459.8455858315865
223.68750343609761, 2122.0231799813746
223.5243283916437, 2054.979520412284
223.50777440162665, 2005.101628752187
223.49159663865544, 1956.357325538911
222.49798101058605, 1934.819145049324
224.43608776388206, 2396.027701698528
224.27226775877813, 2327.0407476491737
224.25571376876107, 2277.1628559890773
224.239159778744, 2227.284964328981
224.11701139786055, 2189.4986827683015
225.34460889619007, 2585.7823106359247
224.9919900974744, 2514.0828413745357
224.97581233450316, 2465.3385381612597
225.71321734435398, 2705.6592888871796
225.8037626533867, 2648.2241409149474
226.90393414143966, 2880.735726784993
226.40472265461207, 2807.6822491010134
226.4997826881949, 2763.8501624906257
227.45157440966818, 2989.6231948156837
226.12029500795532, 2941.4456858258177
228.14420840106376, 3095.0469203699786
226.81405768048845, 3050.2701767205735
228.8460599550825, 3228.243562871373
228.16596686521495, 3160.606118877757
229.42281601635867, 3314.7741476453284
230.22455585104854, 3418.686421937196
229.8754171525069, 3357.472645808896
231.0180186907299, 3497.659750399015
231.2550417296105, 3551.31627021518
232.2606213777377, 3608.9025633136553
233.80187309373508, 3695.2820029613677
232.27235966156795, 3644.2705228544505
234.6180098833792, 3776.5225083168275
237.06419253216725, 3851.408048137083
239.59881703877724, 3922.566486548853
244.3322758130365, 3873.759206199642
246.4472403315393, 3949.4325327384954
247.62177817128216, 4034.8727133874145
249.71177315765672, 4104.507432263523
250.85969562124237, 4166.368973218578
251.52866313989713, 4200.484587427649
254.99985927385305, 4091.2822337172856
254.79933025841913, 4147.5837932426975
255.9641291923468, 4024.4005153548837
257.3667036192468, 3957.1409341768745
258.1331533570366, 3888.6721919889237
259.0135031456191, 3823.701379865447
259.7117267959816, 3757.2515047208813
260.12871177179, 3692.63696325212
260.87727818400083, 3636.335403726708
260.9687013561405, 3581.545295463723
261.4308586592531, 3520.9360998403936
261.2806688225529, 3464.710112878103
262.43974910538384, 3390.3467107666866
262.74449301251605, 3317.7970501701825
263.05600900647335, 3265.651981616445
263.16782368449776, 3206.2519470030575
264.0056060701793, 3154.5603138280485
263.7904041999575, 3100.6015037593984
264.8458464725603, 3044.224371670865
268.39963698398014, 2985.7312078149334
267.55020230922173, 2936.2635672117817
272.85982742379247, 3082.294050343249
272.1772575058732, 3007.1938157413992
275.84810479215605, 3169.2969636367134
278.49674319488554, 3223.709209084091
280.24517777035624, 3254.963861974996
284.1401488825195, 3186.5275080283827
286.0266265357817, 3124.180143453262
287.0385482969674, 3059.3388842951367
290.47092138290714, 3004.720531857428
291.45187070043323, 2958.0716497125163
295.55299631814444, 3095.6137145933885
295.20611498187793, 3041.201469146011
297.33117074581025, 3169.2969636367134
298.5570940337857, 3230.28402207565
299.8941861433568, 3295.9754725688904
301.82353068819236, 3384.804722804454
304.43277545903095, 3460.62919446955
304.62533530158476, 3515.4193027325346
308.732756451863, 3374.703190200565
310.55557648896877, 3318.703920927639
313.1653882605673, 3256.129838663154
314.32973572204, 3197.6366748072223
314.64106360247445, 3144.924812030075
315.60890767790374, 3088.8121839124665
315.80717933106257, 3025.7090937061325
316.7860683576233, 2955.6965120144164
317.2325961143172, 2885.7379107249303
318.1517510353424, 2824.459358113955
318.56993993769754, 2763.472299675019
318.9027002188435, 2709.2867719170044
319.73774868799194, 2649.3577293617677
320.17735745015705, 2586.859219660404
320.8149870474506, 2526.55231428956
321.6026344919376, 2465.3385381612597
323.27290341974106, 2402.6133107705323
325.2273778410886, 2346.991904313212
328.25574562143254, 2284.5827076409923
331.53862953246914, 2255.62467549949
334.43436848423585, 2346.8785454685303
337.4109828141783, 2398.7402169105626
340.7083683234059, 2426.3430955906388
345.1619472964011, 2355.6420561535647
349.6445561136279, 2317.972040074611
350.845580337398, 2256.7582639463108
352.13829646691215, 2188.7429571370876
352.90474620470206, 2120.274214949137
354.0695953022357, 2063.2925023556336
354.158635703085, 2001.3230005961195
355.47859067071806, 1949.3290771686252
356.53413327053306, 1893.254235332577
357.83023544345974, 1835.4412245447375
359.12232452789726, 1765.5366036574806
359.7726956811432, 1696.4416888036676
361.1618764252113, 1636.0052304674728
